source,cos_sim,target,level
"Директор у нас с выбритыми усами, и я тоже, как стал инспектором, побрился. ",0.9751122279463652,"Дирек тор у нас с выбритыми усами, и я тоже, как стал инспектором, побрился. ",b2
"«Однако когда-нибудь же нужно; ведь не может же это так остаться», сказал он, стараясь придать себе смелости. ",0.7794851322152927,"«Однако когда-нибудь же нужно», — сказал он, стараясь придать себе смелости. ",b1
– сказал Степан Аркадьич Вронскому. – И я непременно хочу свозить его к ней. ,0.6743380053145457,— сказал Степан Аркадьич Вронскому. — И я обязательно хочу привезти его к ней. ,b1
"Только кратчайшее мгновение прошло, как отделился Юрий Михайлович от земли, а уже находится он в мире ином, в иной стихии, легкой и безграничной, как сама мечта; и с ужасающей силой, почти с болью снова почувствовал он то волнующее счастье, что, как жидкость золотая и прозрачная, всю ночь и весь день переливалась в его душе и в его теле. ",0.5713428475916422,"И с ужасающей силой, почти с болью снова почувствовал он то волнующее счастье, что всю ночь и весь день жило в его душе и в его теле. ",b1_c1
"Он ему предложил записать его в свою канцелярию, сам поручил директору обратить на него особенное внимание. ",1.0000000000000002,"Он ему предложил записать его в свою канцелярию, сам поручил директору обратить на него особенное внимание. ",b1_c1
"- Я вас не благодарю, я только… любуюсь вами, я счастлив, глядя на вас; может быть, я говорю глупо, но - мне говорить надо, надо объяснить… даже хоть из уважения к самому себе.",0.7080573430891831,"— встал было князь с места. — Я вас не благодарю, я только... любуюсь вами, я счастлив, глядя на вас; может быть, я говорю глупо, но — мне говорить надо, объяснить...",b1
"Тщеславная Оленька должна была радоваться… От венчального аналоя до самых царских врат тянутся два ряда представительниц нашего уездного цветника… Гостьи разодеты так, как разоделись бы они, если бы женился сам граф: лучших нарядов и желать нельзя… Тут всё больше аристократки… Ни одной попадьи, ни одной купчихи… Есть даже такие, которым Оленька ранее не считала себя вправе даже кланяться… Жених Оленьки — управляющий, привилегированный слуга, но от этого не может страдать ее тщеславие… Он дворянин и имеет в соседнем уезде заложенное имение. ",0.2680026930826381,Оленька должна была бы радоваться… На её свадьбу пришли дворяне уезда. ,b1
"Тут она остановилась, помолчала немного, опустила голову и вдруг, закрывшись руками, зарыдала так, что во мне сердце перевернулось от этих рыданий. ",0.5180315769055938,"Тут она остановилась, помолчала немного, опустила голову и вдруг заплакала. ",b1
"Ему совестно было оставлять брата одного по целым дням, и он боялся, чтобы брат не посмеялся над ним за это. ",0.8556959868123936,"Ему не хотелось оставлять брата одного по целым дням, и он боялся, чтобы брат не посмеялся над ним. ",b1
"Другой близкий Анне кружок — это был тот, через который Алексей Александрович сделал свою карьеру. ",0.817051068459691,"Другой круг был тот, через который Алексей Александрович сделал свою карьеру. ",b1
"Когда стремятся университет поставить в тиски, как в смысле 70 лиц учащих, так и учащихся, то те, которые к этому стремятся не понимают, что таким путем наука развиваться не может. ",0.7493776616150238,"Когда стремятся университет поставить в жёсткие границы как в смысле лиц учащих, так и учащихся, то не понимают, что таким путём наука развиваться не может. ",b1_c1
"Теперь она боялась, чтобы Вронский не ограничился одним ухаживаньем за ее дочерью. ",0.961928434240379,"Теперь она боялась, чтобы Вронский не ограничился одним ухаживаньем за её дочерью. ",b1
"Жалко, поздно пришли, у нас тут была интереснейшая дискуссия по поводу «Азазеля» из вашего рапорта",0.4195607539119366,У нас была очень интересная дискуссия об «Азазеле»,b1
"Бедный немец провалялся без движения и без языка около недели, но при получении дара слова — первое, что прошептал, это было про железную волю.",0.9283593789213485,"Бедный немец пролежал без движения и без языка около недели, но при получении дара слова — первое, что прошептал, это было про железную волю",b1_c1
— В Мидхата-то? ,0.2145157081321439,"— Гнатьев создал такую ситуацию, что Мидхат начал борьбу со взятками. ",b1
"Надо сказать, что русская, что к жениху в армию. ",0.2244571594855194,"Правда, некоторым военным надо было объяснять, что она едет на фронт к жениху. ",b1
Очень интересно. ,0.3817505209546413,— В тетради Лукана есть кое-что очень интересное. ,b1
"Ложитесь спать, уж светает… начинается утро… Если бы мне было позволено отдать за вас жизнь свою!",0.6538511808197947,Если бы мне было позволено отдать за вас жизнь свою!,b2
"Европа нас не любит и боится, зато Мидхата носит на руках, особенно с тех пор, как он даровал Турции конституцию. ",0.3257657918424678,"Европа нас не любит, а его любит. ",b1
"- Вот эти все здесь картины, - сказал он, - все за рубль, да за два на аукционах куплены батюшкой покойным, он любил. ",0.6387773953034158,"— Эти картины, — сказал он, — все за рубль да за два на аукционах куплены отцом покойным. ",b1
"В гимназии на казенной квартире, золотая, вместе с Олюшкой — определил господь на старости лет. ",0.9367834781296251,"В гимназии на казённой квартире, золотая, вместе с Олюшкой — определил господь на старости лет. ",b2
"потому что вот уже восемь лет, как я живу в Петербурге, и почти ни одного знакомства не умел завести. ",0.9999999999999998,"потому что вот уже восемь лет, как я живу в Петербурге, и почти ни одного знакомства не умел завести. ",b1
"Неужели ты не видишь, что он тебя кругом облапошил?",0.9999999999999998,"Неужели ты не видишь, что он тебя кругом облапошил?",b1
"Но в действительности, увидав ее в среде этих чуждых для нее людей, с их новым для Дарьи Александровны хорошим тоном, ей было неловко. ",0.6950690749096432,"Но увидеть её в среде этих чужих для неё людей, с их новым для Дарьи Александровны светским тоном, ей было неприятно. ",b1
И теперь разве я не люблю его? ,1.0000000000000002,И теперь разве я не люблю его? ,b1
"Когда Анна вошла в комнату, Долли сидела в маленькой гостиной с белоголовым пухлым мальчиком, уж теперь похожим на отца, и слушала его урок из французского чтения. ",0.4891212408004453,"XIX Когда Анна вошла в комнату, Долли сидела в маленькой гостиной. ",b1
В половине третьего было велено принести фрукты и сласти. ,0.4562769286989351,Коротко поговорил с Анваром и приказал принести фрукты и сладкое. ,b1
Он очень милый. ,0.4122707250869795,"Граф не хотел о нём говорить, а только сказал, что он очень милый и очень умный человек. ",b1
"Предложение князя он принял чуть не с восторгом, так что на прямой вопрос его о цене даже замахал руками",0.5844118738485543,Предложениекнязя он принял чуть не с восторгом. ,b1
"Но с тех пор как она, после несчастия, постигшего Каренина, взяла его под свое особенное покровительство, с тех пор как она потрудилась в доме Каренина, заботясь о его благосостоянии, она почувствовала, что все остальные любви не настоящие, а что она истинно влюблена теперь в одного Каренина. ",0.4701971927943564,"Но с тех пор как Анна ушла от Каренина, она взяла того под своё покровительство. ",b1
"Она была прелестна тем новым сиянием счастия, которое было на ее лице. ",0.6231348664049154,"Она была прекрасна тем новым светом счастья, которое было на её лице. ",b1
В декабре на праздниках он собрался в дорогу и сказал жене что уезжает в Петербург хлопотать за одного молодого человека – и уехал в С. ,0.778925507950631,"В декабре на праздниках он собрался в дорогу и сказал жене, что уезжает в Петербург по делам — и уехал в С. ",b1
Теперь Варя рассмотрела страдальца получше. ,0.2306752208298941,"Но Варя опять посмотрела назад, на турок. ",b1
– Вы уезжаете или что-нибудь случилось?,0.5946267526489838,"— Вам, на железную дорогу, — недовольно сказал Левин. — Вы уезжаете или что-нибудь случилось? ",b1
"— сказал я, махнув рукой. — Теперь вы увидите, можете ли вы так говорить со мной, как сейчас говорили, можете ли вы, наконец, слушать то, что я буду вам говорить",0.8386595065731344,"— сказал я. — Теперь вы увидите, можете ли вы так говорить со мной, как сейчас говорили, можете ли вы наконец слушать то, что я буду вам говорить",b1
"Османская империя погибнет, но царь Александр игры не выиграет. ",1.0,"Османская империя погибнет, но царь Александр игры не выиграет. ",b1
"— Нет, мы шли только затем, чтобы вас вызвать, и благодарю, — сказала она, как подарком, награждая его улыбкой, — что вы пришли. ",0.5545895753240224,"— Нет, я шла только затем, чтобы вас позвать и поблагодарить, что вы пришли. ",b1
"При виде такой женщины в душе его поднималось чувство нежности, такое, что он задыхался, и слезы выступали на глаза. ",0.6430300904508993,При виде такой женщины в душе его поднималось чувство нежности и слёзы появлялись на глазах. ,b1
"Мельком взглянув на пленника, профессор спросил по-английски: — Это серьезно, миледи?",0.253001114702273,"В письме было написано по-английски: «Мой милый мальчик, это действительно замечательный день!» ",b1
"Мать раздала всех остальных котят, а этого оставила детям. ",0.6016210308104546,"Мать отдала  всех котят другим людям, а этого оставила детям. ",a2_b1
"Они уходят от нас, один ушел совсем, совсем, навсегда, мы останемся одни, чтобы начать нашу жизнь снова. ",0.9587003958349308,"Они уходят от нас, один ушёл совсем, совсем, навсегда, мы останемся одни, чтобы начать нашу жизнь снова. ",b2
"Она стала биться, как пойманная птица: то хотела встать и итти куда-то, то обращалась к Бетси",0.6588868223964741,"Она стала биться как птица: то хотела встать и идти куда-то, то начинала говорить с Бетси. ",b1
"О, я любил ее; о, очень любил… но потом… потом… потом она все угадала… - Что угадала?",0.4129407446698761,"О, я любил её... но потом... она всё угадала",b1
Но где эндшпиль?,0.7343203286524675,"Но где конец партии Анвара, где же эндшпиль? ",b1
"Она, казалось, ждала, чтоб я сказал что-нибудь",1.0000000000000002,"Она, казалось, ждала, чтоб я сказал что-нибудь",b1
"Личность оглядела места, нахмурилась и прошла дальше",1.0,"Личность оглядела места, нахмурилась и прошла дальше",b1_c1
"Человек должен трудиться, работать в поте лица, кто бы он ни был, и в этом одном заключается смысл и цель его жизни, его счастье, его восторги. ",0.9999999999999998,"Человек должен трудиться, работать в поте лица, кто бы он ни был, и в этом одном заключается смысл и цель его жизни, его счастье, его восторги. ",b2
"Как ни неожиданна и ни экстраординарна была встреча с сумасшедшим, но, тем не менее, скоро она была забыта… Новый сюрприз, который был поднесен молодым их судьбою, был еще диковиннее… Через час все мы сидели за длинными столами и обедали.",0.2974512869244639,Через час уже все сидели за длинными свадебными столами. ,b1
"Я в него, конечно, не влюблена, но разве только те и счастливы, которые по любви женятся? ",0.9178419334413396,"Я в него, конечно, не влюбле на, но разве счастливы только те, которые по любви женятся? ",b1
"Про тайный порок Ивана Казанзаки наверняка узнала турецкая агентура, которой кишит весь Кавказ, и подполковник был завербован посредством шантажа. ",0.1441969705739654,"Она узнала, что капитан поехал за помощью и встретил турок. ",b1
"Но ты обещал, она написала тебе и переехала в Москву. ",1.0,"Но ты обещал, она написала тебе и переехала в Москву. ",b1
"Давеча я ничего не боялся, а теперь всего боюсь. ",0.8432756685237446,"Вчера я ничего не боялся, а теперь всего боюсь. ",b1
"– Ты, кажется, представляешь себе всякую женщину только самкой, une couveuse, – сказал Степан Аркадьич. – Занята, то непременно детьми. ",0.4649869906365602,"— сказал Левин. — Ты, кажется, представляешь себе всякую женщину только матерью — сказал Степан Аркадьич. — Она прекрасно воспитывает её. ",b1
"— Выбирайте того, кто вам больше нравится, — сухо обронил д’Эвре. — а если повезет с первым, будете иметь дело со вторым",0.6577111769533159,"— Выбирайте того, кто вам больше нравится, — ответил д’Эвре. — Если у первого не получится, то будете стреляться со вторым",b1
"В том же самом Анвар-эфенди убеждал одного бравого офицера, ранее служившего у покойного султана адъютантом. ",0.4177657645919905,"Далее посол сообщал, что Анвар-эфенди начал дружить с Гасаном, братом жены бывшего султана. ",b1
"Лиза вышла из лесу, перебралась через поле, прокралась в сад и опрометью побежала в ферму, где Настя ожидала ее. ",0.4680724594493855,"Лиза вышла из леса и побежала домой, где Настя уже ждала её. ",a2
"Молчи, глупое», обращался он к своему сердцу. ",0.9777245534894372,"Молчи, глупое», — обращался он к своему сердцу. ",b1
"XII Левин шел большими шагами по большой дороге, прислушиваясь не столько к своим мыслям (он не мог еще разобрать их), сколько к душевному состоянию, прежде никогда им не испытанному.",0.6415716619460183,"Левин шёл большими шагами по дороге, прислушиваясь к своим мыслям и душевному состоянию. ",b1
Молодые офицеры соскочили с диванов; все официанты собрались в гостиной. ,0.929315857539028,Молодые офицеры встали с диванов; все официанты собрались в гостиной. ,b1
"Сколько раз он говорил себе, что ее любовь была счастье; и вот она любила его, как может любить женщина, для которой любовь перевесила все блага в жизни, - и он был гораздо дальше от счастья, чем когда он поехал за ней из Москвы. ",0.5070104573678231,"Он был намного дальше от счастья, чем когда он поехал за ней из Москвы. ",b1
— Что-то знаете? ,0.1744765430221103,"Варя внимательно посмотрела на него и поняла, что журналист действительно знает что-то очень-очень интересное и важное. ",b1
"- Мне, господа, как и всякому, случалось делать поступки не совсем изящные в моей жизни, - начал генерал, - но страннее всего то, что я сам считаю коротенький анекдот, который сейчас расскажу, самым сквернейшим анекдотом из всей моей жизни. ",0.7399251059890887,"— Мне, господа, как и всякому, случалось делать поступки не совсем красивые в моей жизни, — начал генерал, — но страннее всего то, что я сам считаю самым плохим анекдотом из всей моей жизни. ",b1
"Искушенный происшествием в пещере, я жаждал нового свидания, и из головы моей ни на минуту не выходил вызывающий образ Ольги, которая, как я знал, тоже ждала меня и изнывала от тоски… Граф слал письмо за письмом, одно другого плачевнее и унизительнее… Он умолял меня «забыть всё» и приехать, извинялся за Пшехоцкого, просил простить этого «доброго, простого, но несколько ограниченного человека», удивлялся, что я из-за пустяков решаюсь прервать старинные дружеские отношения. ",0.3978983292431078,"Конечно, он всё время вспоминал ту пещеру, очень хотел нового свидания и знал, что Ольга тоже хочет… И граф тоже присылал ему письмо за письмом и умолял его всё забыть и приехать, извинялся за Пшехоцкого и просил Сергея простить его. ",b1
"Часа два бился он с Кузьмой, но последний не сообщил ему ничего нового; сказал, что в полусне видел барина, что барин вытер о его полы руки и выбранил его «пьяной сволочью», но кто был этот барин, какие у него были лицо и одежда, он не сказал",0.3501973936223735,"Он сказал, что вспомнил, как лежал на земле пьяный, но как во сне помнит, что подошёл барин, наклонился к нему и вытер свои руки о его одежду",b1
"В том, что она жила в Москве, а не в деревне, он же был виноват. ",1.0,"В том, что она жила в Москве, а не в деревне, он же был виноват. ",b1
Теперь надо идти одеваться. ,0.4307598499041248,"— Кажется, уже время к обеду, — сказала она. — Надо идти переодеваться. ",b1
"Говорят, что, найдя однажды у нее записку графа, вы ударили ее… — Это неправда… Я только схватил ее за руку, она же расплакалась и побежала в тот вечер с жалобой… — Отношения ее к графу были вам известны?",0.3665198774523469,"Говорят, что вы однажды нашли у неё записку графа и ударили её… — Неправда! ",b1
"Он должен это знать, если он порядочный человек.",0.9999999999999998,"Он должен это знать, если он порядочный человек.",b2
"Но внимательное отношение к ним все уменьшалось, и в 1741 году, когда Ломоносов вернулся из Германии в Петербург, они оба, сначала Бернулли, а потом Эйлер, уже покинули Академию. ",0.5632092089593678,"Сначала Бернулли, а потом Эйлер покинули Академию. ",b1_c1
Варя начала злиться,0.2184978913095185,Варя опять начала думать о Фандорине: «Не могу я его по нять! ,b1
"Тютчев сказал про свою Россию:    Умом России не понять,  Аршином общим не измерить:  У ней особенная стать —  В Россию можно только верить.",0.7562535177930613,"Тютчев сказал про свою Россию: Умом России не понять, Аршином общим не измерить: У ней особенная стать — В Россию можно только в е р и т ь. ",b1_c1
"— Хорошо, — с горячностью тряхнул головой Мизинов. — Если Маклафлин обнаружится в Лондоне, мы его не тронем. ",0.4897633051261347,"— Если мы найдём Маклафлина в Лондоне, — продолжил Мизинов, — мы его брать не будем. ",b1
"Княжна Варвара ласково и несколько покровительственно приняла Долли и тотчас же начала объяснять ей, что она поселилась у Анны потому, что всегда любила ее больше, чем ее сестра, Катерина Павловна, та самая, которая воспитывала Анну, и что теперь, когда все бросили Анну, она считала своим долгом помочь ей в этот переходный, самый тяжелый период",0.5986339218748292,"Княжна тотчас же начала объяснять Долли, что она живёт у Анны потому, что всегда любила её, и что теперь, когда все бросили Анну, она считала своим долгом помочь ей в это самое тяжёлое для неё время. ",b1
Он взглянул на часы: было без четверти три. ,1.0,Он взглянул на часы: было без четверти три. ,b1
"Она похудела, побледнела, стала красивее и стройнее; но уже это была Екатерина Ивановна, а не Котик; уже не было прежней свежести и выражения детской наивности. ",0.7894771343268159,"Она похудела, побледнела, стала красивее и строй неее, но уже это была Екатерина Ивановна, а не Котик, уже не было в ней свежести и детского выражения лица. ",b1
"Это говорил Остап, вертя в руках квитанцию",1.0,"Это говорил Остап, вертя в руках квитанцию",b1_c1
"Он забыл все, что говорили ему про жестокость и ужас войны и молодой офицер, и сестра милосердия, и Бугай… Он делал то, что делали все, и гордился, что и он, мальчик, убивает людей… И как это легко.",0.6792558947954515,"Он забыл всё, что говорили ему про жестокость и ужас войны и молодой офицер, и сестра милосердия, и Бугай... ",b1_b2
"Нет, князь не считал Аглаю за барышню или за пансионерку; он чувствовал теперь, что давно уже боялся и именно чего-нибудь в этом роде; но для чего она хочет ее видеть? ",0.3588322627084006,Но для чего она хочет её видеть? ,b1
"«Я, – думала она, – не привлекала к себе Стиву; он ушел от меня к другим, и та первая, для которой он изменил мне, не удержала его тем, что она была всегда красива и весела. ",0.6163307150171693,"«Я, — думала она, — не привлекала к себе Стиву; он ушёл от меня к другим. ",b1
"В-третьих, жизнь Ольги в последнее время состояла из сплошного романа. ",0.2697365472237386,"В-третьих, я узнал, что вы влюблены в неё, и не хотел вам мешать",b1
"Он прошел прямо в свой номер у Дюссо, велел подать себе ужинать и потом, раздевшись, только успел положить голову на подушку, заснул крепким и спокойным, как всегда, сном.",0.6536345897326049,"Он прошёл в свой номер в дорогой гостинице и, раздевшись, только успел положить голову на подушку, как заснул крепким и спокойным сном.",b1
Я ходил всю ночь; я не мог решиться воротиться домой. ,0.771616520961255,Я ходил всю ночь; я не мог вернуться домой. ,b1
"— Такое, что чуднее и выдумать нельзя… — выговорил он. — Вчера я вспомнил, какой на том барине галстух был, а нынче ночью задумался и самое лицо вспомнил",0.4163854425126985,"— сказал Сергей. — Вчера я вспомнил, какой галстук был на том человеке, а сегодня ночью вспомнил его лицо. — Так кто же это был? ",b1
Разве вы не вышли с подполковником? ,0.2772471705904016,Подполковник с уважением взял бумагу и побежал выполнять приказ,b1
"Возвратясь домой, она побежала в свою комнату, вынула из-за перчатки письмо: оно было не запечатано. ",0.4743311312982872,"Вернувшись домой, она побежала в свою комнату, взяла письмо — оно не было закрыто. ",b1
"— Бабушка, все двенадцать тысяч ушли, — доложил я",1.0000000000000002,"— Бабушка, все двенадцать тысяч ушли, — доложил я",b1_c1
— Сюда письмо! ,0.1509990964465754,Письмо было написано на плохом русском языке. ,b1
"Она все силы ума своего напрягла на то, чтобы сказать то, что должно; но вместо того она остановила на нем свой взгляд, полный любви, и ничего не ответила.",0.6809761755891988,"Она хотела сказать то, что было нужно, что должно, но вместо этого остановила на нём взгляд, полный любви, и ничего не ответила. ",b1
"XXXI Раздался звонок, прошли какие-то молодые мужчины, уродливые, наглые и торопливые и вместе внимательные к тому впечатлению, которое они производили; прошел и Петр через залу в своей ливрее и штиблетах, с тупым животным лицом, и подошел к ней, чтобы проводить ее до вагона. ",0.3980590514710871,"Раздался звонок, прошли какие-то молодые мужчины. ",b1
"В душе ее была какая-то неясная мысль, которая одна интересовала ее, но она не могла ее сознать. ",0.8086900110374488,"В душе её была какая-то неясная мысль, которая одна интересовала её, но она не могла её понять. ",b1
"— Очень скоро я понял, что в высшем обществе мне делать нечего. ",0.7883832661839347,"Очень скоро я понял, что в высшем обществе мне скучно. ",b1
"И не придумаю, что теперь с тобой буду делать… Князь вслушивался, напрягая все силы, чтобы понять, и все спрашивая взглядом",0.5454962447633138,"Князь вслушивался, чтобы понять, и всё спрашивал взглядом. — Это ты? ",b1
"И, несмотря на то, что ни наука, ни искусство, ни политика собственно не интересовали его, он твердо держался тех взглядов на все эти предметы, каких держалось большинство и его газета, и изменял их, только когда большинство изменяло их, или, лучше сказать, не изменял их, а они сами в нем незаметно изменялись.",0.7052761547016508,"Ни наука, ни искусство, ни политика не интересовали его, но он твёрдо держался тех взглядов на все эти предметы, каких держалось большинство и его газета. ",b1
— ахнул пассажир. — Однако это неслыханно!,0.2603515954704811,Но это купе для самых важных пассажиров! ,b1
"Он обнял Левина и, говоря с ним, не замечал Вронского, который встал и спокойно дожидался, когда князь обратится к нему.",0.6900924167302888,"Старый князь обнял Левина и, говоря с ним, не замечал Вронского. ",b1
"— Здесь не может быть никакого взаимоуважения, — горячо говорил Маклафлин, очевидно, отвечая на реплику д’Эвре. ",0.5791909640139086,"— Здесь не может быть равных отношений, — горячо говорил Маклафлин, отвечая д’Эвре. — Это как отношения ребёнка и родителей. ",b1
"Тогда в Павловске я солгал: Б-н мне ничего и говорил и никогда не видал меня; но с неделю назад ко мне приводили студента Кислородова; по убеждениям своим, он материалист, атеист и нигилист, вот почему я именно его и позвал: мне надо было человека, чтобы сказал мне наконец голую правду, не нежничая и без церемонии. ",0.7163253983836068,"Неделю назад ко мне приводили студента Кислородова; по убеждениям своим он материалист, атеист и нигилист, вот почему я именно его и позвал; мне надо было человека, чтобы сказал мне, наконец, правду. ",b1
"— Нет, Настенька, нет, — отвечал я, — это значит, что вы его больше всего на свете любите, и гораздо больше себя самой любите",0.8093430491302644,"— Нет, Настенька, нет, — отвечал я, — это значит, что вы его больше всего на свете любите и даже больше себя самой любите",b1
"На это Варе возразить было нечего, но благодарить жалкого шпиона не хотелось",0.4715047839188806,Но благодарить этого шпиона я не буду!» ,b1
"Русский актер бесконечно симпатичен, когда бывает искренен и вместо того, чтобы говорить вздор об интригах, падении искусства, пристрастии печати и проч., повествует о виденном и слышанном… Иногда достаточно бывает выслушать какого-нибудь захудалого, испитого комика, вспоминающего былое, чтобы в вашем воображении вырос один из привлекательнейших, поэтических образов, образ человека легкомысленного до могилы, взбалмошного, часто порочного, но неутомимого в своих скитаниях, выносливого, как камень, бурного, беспокойного, верующего и всегда несчастного, своею широкою натурой, беззаботностью и небудничным образом жизни напоминающего былых богатырей… Достаточно послушать воспоминаний, чтобы простить рассказчику все его прегрешения, вольные и невольные, увлечься и позавидовать.",0.0963793538608659,"Три станции всё читала и ни с кем ни одного слова… Ну, наступил вечер, и такие, знаешь, пошли всё мрачные мысли! ",a2_b1
"». — «Акулиной, — отвечала Лиза, стараясь освободить свои пальцы от руки Алексеевой; — да пусти ж, барин; мне и домой пора». — «Ну, мой друг Акулина, непременно буду в гости к твоему батюшке, к Василью кузнецу». — «Что ты? ",0.5119233918247297,"— «Акулина», — ответила Лиза. — «Ну, мой друг, Акулина, обязательно буду в гости к твоему отцу, к Василию-кузнецу». — «Что ты? ",a2
"— сказал сын, садясь подле нее и невольно прислушиваясь к женскому голосу из-за двери. ",0.7891690080521373,"— спросил сын, прислушиваясь к женскому голосу из-за двери. ",b1
"В пятом часу, выпив кофе, паша с гостем уехали к Мидхату. ",0.4194463739955682,"А когда они вместе выпили, то вдвоём поехали к Мидхату. ",b1
"Правила эти несомненно определяли, — что нужно заплатить шулеру, а портному не нужно, — что лгать не надо мужчинам, но женщинам можно, — что обманывать нельзя никого, но мужа можно, — что нельзя прощать оскорблений и можно оскорблять, и т. д. ",0.850440576725421,"Правила эти определяли, что нужно заплатить карточный долг шулеру, а долг портному не нужно, что лгать не надо муж чинам, но женщинам можно, что обманывать нельзя никого, но мужа можно, что нельзя прощать оскорблений и можно оскорблять и т. д. ",b1
Мне пришлось вернуться в лагерь одному. ,0.2664559420207184,"А ещё он хотел бросить сапоги в огонь, когда вернётся в лагерь.",b1
"Первые публикации господина Д’Эвре присланы из Болгарии десять лет назад — как раз в ту пору в Дунайском вилайете губернаторствовал Мидхат-паша, при котором состоял секретарем молодой чиновник Анвар. ",0.2904055560183936,В течение трёх лет Мидхат-паша был там губернатором. ,b1
"Если б не он, здесь бы сейчас парадов не устраивали. ",0.3302488853691018,Да и парада сейчас не было бы. ,b1
"Кончено, и довольно с нас: в дураках. ",0.893711456933426,"Кончено, и довольно с нас: остались в дураках. ",b1
"Несколько раз начинала она своё письмо, – и рвала его: то выражения казались ей слишком снисходительными, то слишком жестокими. ",0.7087691437562524,"Несколько раз начинала она своё письмо и рвала его: то оно казалось ей слишком мягким, то слишком жестоким. ",b1
